episode,total_reward,steps,success,collision,timeout,distance_to_target,parking_accuracy,exploration_rate,timestamp
310,-11.889070279198245,200,False,False,True,5.721984637850101,0.0,0.01,1748939975.2795281
311,11.093199844442637,200,False,False,True,5.397567038652892,0.0,0.01,1748939976.6889424
312,59.852180174054716,200,False,False,True,10.189390764088396,0.0,0.01,1748939978.0035474
313,-93.37220667894033,200,False,False,True,39.37199283669141,0.0,0.01,1748939979.4008787
314,-77.02109612775035,200,False,False,True,20.283513772290263,0.0,0.01,1748939980.8477216
315,-86.75772730933315,200,False,False,True,28.150124513151617,0.0,0.01,1748939982.175734
316,28.743465422548823,200,False,False,True,7.105725994762568,0.0,0.01,1748939983.5665405
317,-30.222034147355842,200,False,False,True,16.01814237745838,0.0,0.01,1748939984.9235573
318,-28.609921189087068,200,False,False,True,12.201277530382136,0.0,0.01,1748939986.3619914
319,-116.91212045731997,87,False,True,False,32.78618616209792,0.0,0.01,1748939986.9912674
320,-97.21401649374383,90,False,True,False,20.43643032442782,0.0,0.01,1748939987.5848804
321,-40.620831873077044,200,False,False,True,14.976923984984717,0.0,0.01,1748939990.1145175
322,-102.06917380881522,38,False,True,False,28.42764856576509,0.0,0.01,1748939990.3792126
323,-200.50438634959755,136,False,True,False,36.76923179177535,0.0,0.01,1748939991.3240714
324,26.775543358812758,200,False,False,True,10.463250340362581,0.0,0.01,1748939992.629082
325,15.576496192599981,200,False,False,True,6.749087211280258,0.0,0.01,1748939993.9355013
326,-121.44031269533397,194,False,True,False,17.363143036539583,0.0,0.01,1748939995.278014
327,-45.35734302961502,200,False,False,True,15.094539151830672,0.0,0.01,1748939996.642222
328,113.10311906878054,200,False,False,True,18.623156199470003,0.0,0.01,1748939997.9686215
329,-17.239829598310255,200,False,False,True,10.842491567473555,0.0,0.01,1748939999.3003013
330,-10.648616455888684,200,False,False,True,13.516096863718547,0.0,0.01,1748940000.749057
